gvkey,calyear,fyear,aaer,e,car
61483,2009,2009,0,0.008468301,0.146769926
61494,2009,2009,0,0.005395953,-0.081173858
61519,2009,2009,0,0.080991715,-0.155622351
61552,2009,2009,0,0.080973193,0.224984108
61557,2009,2009,0,0.033781093,-0.020265676
61562,2009,2009,0,0.050271593,-0.095001892
61567,2009,2009,0,-0.005374242,0.1466373
61572,2009,2009,0,0.024880869,0.08448651
61574,2009,2009,0,0.031622674,0.1580133
61576,2009,2009,0,-0.072254837,0.667838418
61581,2009,2009,0,0.063466564,0.199837864
61584,2009,2009,0,-0.01951506,0.208932808
61587,2009,2009,0,0.032125749,0.149293604
61591,2009,2008,0,0.016578738,-0.003169772
61596,2009,2009,0,0.010547047,0.554549877
61600,2009,2009,0,-0.012563216,-0.371618535
61635,2009,2009,0,-0.026208811,0.37930623
61646,2009,2008,0,0.016184159,0.159213955
61655,2009,2009,0,-0.094715387,-0.136413222
61656,2009,2008,0,0.039772164,-0.238145516
61662,2009,2009,0,0.028260652,-0.084539073
61676,2009,2009,0,0.015777973,0.086090287
61685,2009,2009,0,0.012201532,0.059487097
61703,2009,2009,0,0.01567602,-0.097427541
61732,2009,2009,0,0.014230994,0.174646649
61737,2009,2009,0,0.05099044,-0.199448115
61759,2009,2009,0,0.00783551,0.08988739
61763,2009,2009,0,-0.010382206,0.098500598
61811,2009,2009,0,0.037067186,0.077717659
61839,2009,2009,0,0.068374708,-0.086690794
61870,2009,2009,0,0.012276786,0.068302634
61871,2009,2009,0,0.003825646,-0.341293266
61902,2009,2009,0,0.003282442,-0.16859685
61971,2009,2009,0,-0.075827725,-0.268759066
62016,2009,2009,0,0.002663926,0.037586375
62107,2009,2009,0,-0.008361581,0.036928802
62169,2009,2008,0,-0.006190094,-0.122828825
62221,2009,2008,0,-0.016043631,-0.019971246
62257,2009,2009,0,-0.08435712,-0.009291049
62266,2009,2009,0,0.021658849,0.27947545
62290,2009,2009,0,-0.052863467,0.667838418
62313,2009,2008,0,-0.10259469,-0.080687402
62337,2009,2009,0,0.012807462,0.276042407
62374,2009,2009,0,0.014179505,0.035006568
62378,2009,2009,0,0.005811613,-0.043594488
62391,2009,2009,0,0.036204886,0.105174602
62399,2009,2009,0,0.012621406,0.341504867
62494,2009,2009,0,-0.013450504,-0.038126702
62516,2009,2009,0,-0.013562021,-0.213852172
62549,2009,2009,0,0.030082585,-0.071965818
62590,2009,2008,0,-0.10930799,-0.100455148
62626,2009,2009,0,-0.024696436,0.078161096
62634,2009,2009,0,0.009420231,0.112958052
62655,2009,2009,0,0.018472929,-0.405928852
62667,2009,2008,0,0.012543363,0.667838418
62686,2009,2009,0,0.011430448,-0.081184284
62700,2009,2008,0,0.047282312,0.190672847
62730,2009,2009,0,0.003680937,-0.151397052
62732,2009,2009,0,0.026813766,0.04143176
62745,2009,2009,0,0.00472771,-0.168988021
62823,2009,2009,0,0.006258545,-0.136020531
62826,2009,2009,0,-0.039440088,-0.182497645
62897,2009,2009,0,0.076146811,0.592351512
62922,2009,2008,0,0.012066544,0.182628448
62948,2009,2009,0,0.012442291,0.05263241
62954,2009,2009,0,0.017170649,-0.200809688
62977,2009,2009,0,0.050907008,-0.125180796
62984,2009,2009,0,-0.001261617,0.216414813
62990,2009,2009,0,0.061520074,0.108085697
63005,2009,2009,0,-0.026061337,-0.082427125
63080,2009,2009,0,0.011157493,0.087914625
63083,2009,2009,0,0.027989285,-0.076640651
63123,2009,2009,0,0.003564733,0.026626902
63128,2009,2009,0,-0.023219822,0.003498649
63138,2009,2009,0,0.002116809,0.142594607
63139,2009,2009,0,-0.04983012,0.069348704
63172,2009,2009,0,0.015077024,0.355880142
63185,2009,2009,0,0.011149481,0.056827207
63186,2009,2009,0,0.006074517,-0.021490255
63290,2009,2009,0,0.07150127,0.452709688
63338,2009,2009,0,0.021077674,-0.067196806
63405,2009,2009,0,-0.016701544,-0.077625341
63417,2009,2009,0,0.040177442,-0.008171817
63422,2009,2009,0,0.010435399,0.423780837
63424,2009,2009,0,0.013882374,0.147963245
63447,2009,2008,0,0.042044159,0.537127097
63454,2009,2009,0,-0.078276269,0.063650574
63456,2009,2009,0,0.011692456,0.238220304
63468,2009,2009,0,-0.00192249,-0.112742734
63495,2009,2009,0,-0.009514595,-0.253539229
63520,2009,2009,0,-0.002234869,-0.138918598
63527,2009,2009,0,0.005413987,0.016646769
63600,2009,2009,0,0.019479536,0.068489874
63605,2009,2009,0,-0.00918334,0.295680933
63621,2009,2008,0,0.011091749,-0.286593102
63643,2009,2008,0,0.006461552,-0.115062403
63645,2009,2009,0,0.019422682,0.022271783
63651,2009,2009,0,-0.007610748,0.237126532
63667,2009,2009,0,-0.024364959,0.075288755
63673,2009,2009,0,0.082552351,0.290670136
63707,2009,2009,0,0.005303238,0.159203216
63708,2009,2009,0,-0.12464619,-0.057326602
63724,2009,2009,0,-0.01209194,-0.188262497
63739,2009,2009,0,0.004682794,-0.050347393
63763,2009,2008,0,0.013835277,0.336626298
63847,2009,2009,0,0.026320167,-0.108177004
63863,2009,2009,0,0.069975697,-0.085299832
63866,2009,2009,0,0.05037491,0.028696143
63874,2009,2008,0,0.002518444,0.29921924
63876,2009,2008,0,0.024474718,0.310627757
63892,2009,2009,0,0.013946905,-0.153938212
63901,2009,2009,0,-0.10139823,-0.248433593
63914,2009,2009,0,-0.020955484,0.33055007
63919,2009,2009,0,0.017428234,0.042391483
63927,2009,2009,0,0.006994567,0.031622807
63930,2009,2009,0,0.042379703,0.602628144
63938,2009,2008,0,0.026988162,0.312458637
63959,2009,2009,0,0.002493606,0.103827177
63971,2009,2009,0,0.024234867,0.268297657
64004,2009,2009,0,-0.10533571,0.136423854
64028,2009,2009,0,0.042653337,0.1178832
64030,2009,2009,0,-0.000421785,-0.193078739
64061,2009,2009,0,0.023042291,0.005082892
64063,2009,2009,0,-0.010830019,-0.065967792
64088,2009,2008,0,0.003243265,0.064245933
64102,2009,2009,0,-0.009982196,0.103654019
64135,2009,2009,0,-0.002435199,-0.031018189
64156,2009,2009,0,0.014892509,-0.120724146
64160,2009,2009,0,0.021928178,0.392080949
64162,2009,2009,0,0.001502025,0.213429967
64165,2009,2009,0,0.006379284,0.399070343
64166,2009,2009,0,0.010186845,0.051087802
64175,2009,2009,0,0.008076319,-0.040242744
64223,2009,2009,0,0.000844626,-0.0932599
64254,2009,2009,0,0.00797736,-0.037563987
64302,2009,2009,0,0.002814484,-0.320610707
64304,2009,2008,0,0.051815491,0.667838418
64325,2009,2009,0,0.002519944,-0.319968085
64341,2009,2009,0,0.003834355,0.006637212
64344,2009,2009,0,0.016210465,0.311849813
64346,2009,2009,0,-0.001994997,-0.190381667
64355,2009,2009,0,-0.012471813,-0.106908648
64356,2009,2009,0,-0.031275533,0.060997294
64360,2009,2009,0,0.033468891,0.667838418
64383,2009,2009,0,0.026537679,0.264346293
64389,2009,2009,0,0.034814581,-0.105932495
64410,2009,2008,0,-0.013103554,-0.265458769
64418,2009,2008,0,0.033073347,0.10304313
64549,2009,2009,0,0.023646202,0.092488048
64568,2009,2009,0,0.027616611,0.348840217
64630,2009,2009,0,0.006298507,0.223426288
64637,2009,2009,0,-0.002418269,-0.352269153
64690,2009,2009,0,0.042255275,0.215984187
64708,2009,2008,0,0.002861163,-0.001682249
64767,2009,2009,0,-0.12447544,-0.036667465
64768,2009,2009,0,0.043087319,0.341998741
64779,2009,2009,0,-0.067988716,-0.017004962
64835,2009,2008,0,-0.021248203,-0.056787934
64848,2009,2009,0,0.003117418,0.667838418
64853,2009,2008,0,-0.066394702,-0.057368634
64891,2009,2008,0,0.044767417,0.214890017
64896,2009,2009,0,0.032878209,0.667838418
64901,2009,2009,0,0.003851802,-0.070239841
64929,2009,2009,0,-0.014310506,-0.162224158
64942,2009,2009,0,0.007002383,0.011030453
64997,2009,2009,0,0.005377725,-0.132965402
65006,2009,2009,0,-0.003605397,-0.10545891
65009,2009,2009,0,0.004310876,-0.097967732
65026,2009,2009,0,-0.000205876,-0.109244664
65036,2009,2009,0,0.048562579,-0.191393366
65072,2009,2009,0,-0.096651204,0.35901635
65084,2009,2009,0,0.008019744,0.335053811
65105,2009,2008,0,0.009936697,0.060949184
65142,2009,2009,0,0.010508527,-0.084522041
65220,2009,2009,0,0.060556445,0.134396403
65226,2009,2008,0,-0.074790604,-0.167953694
65244,2009,2009,0,-0.003969609,-0.352164548
65248,2009,2009,0,0.008089407,-0.26245032
65270,2009,2009,0,0.09006694,0.119751743
65317,2009,2009,0,0.030089878,-0.304433363
65350,2009,2009,0,0.068842843,0.074443803
65380,2009,2009,0,0.02947144,0.058613291
65393,2009,2009,0,-0.013492024,-0.023930368
65399,2009,2009,0,0.020625262,0.39362055
65406,2009,2008,0,0.028287839,0.258633998
65413,2009,2009,0,0.015477535,0.012476588
65421,2009,2009,0,0.003021286,0.242332409
65430,2009,2008,0,0.032208715,0.247628581
65491,2009,2009,0,0.011232764,0.049624463
65500,2009,2009,0,-0.009358332,-0.001666634
65569,2009,2009,0,-0.071817167,-0.444714571
65570,2009,2009,0,0.03724255,0.171239751
65587,2009,2009,0,-0.000867174,0.032237329
65590,2009,2009,0,-0.083157957,0.265301747
65605,2009,2009,0,0.007308435,0.121232349
65607,2009,2009,0,0.012706408,-0.157672198
65609,2009,2009,0,0.002706102,-0.023368147
65643,2009,2009,0,0.026919363,0.310211845
65671,2009,2009,0,0.006616063,0.087567108
65676,2009,2009,0,0.013791936,-0.149811689
65702,2009,2008,0,0.008261794,-0.488280789
65718,2009,2009,0,0.008217933,-0.182418135
65732,2009,2009,0,-0.001627986,-0.173882968
65739,2009,2009,0,0.003728232,0.093134329
65765,2009,2009,0,0.00303975,0.094418228
65771,2009,2009,0,0.006699279,0.020134692
65772,2009,2009,0,0.027129149,0.342387701
65831,2009,2009,0,0.040163659,-0.145219535
65896,2009,2009,0,-0.037746992,-0.212630198
65904,2009,2008,0,0.004234289,0.186465164
65967,2009,2009,0,0.00427511,-0.002329018
65986,2009,2008,0,-0.003572519,-0.237732574
66016,2009,2009,0,-0.004274203,0.229327768
66032,2009,2009,0,0.024773102,0.196827776
66050,2009,2009,0,0.018407116,-0.156052976
66059,2009,2009,0,-0.004475617,0.097036202
66060,2009,2009,0,0.046942011,-0.020293969
66198,2009,2009,0,-0.024909381,-0.148491109
66290,2009,2008,0,0.007589861,-0.180194531
66300,2009,2009,0,-0.004606016,-0.038724763
66301,2009,2009,0,0.043090161,0.667838418
66326,2009,2008,0,0.000330692,0.224544886
66368,2009,2009,0,0.004529085,-0.036333481
66379,2009,2009,0,-0.002461954,0.131979772
66393,2009,2009,0,-0.063500792,0.155246016
66438,2009,2009,0,-0.060874142,0.104463641
66446,2009,2009,0,0.004344098,0.050549157
66515,2009,2009,0,-0.023410892,-0.035906234
66586,2009,2009,0,0.008120321,0.034433838
66588,2009,2009,0,-0.009410373,-0.275567979
66592,2009,2009,0,-0.000460935,-0.075649118
66686,2009,2009,0,0.032769207,-0.336456848
66696,2009,2009,0,0.019411027,0.01687731
66708,2009,2009,0,0.023985775,-0.068379961
66728,2009,2009,0,-0.014810206,-0.089951024
101310,2009,2009,0,-0.003628492,0.061815185
101317,2009,2009,0,0.037293598,0.021815605
101352,2009,2009,0,-0.028952517,-0.106810079
102422,2009,2009,0,-0.052659899,-0.050018055
102696,2009,2008,0,-0.094611876,-0.403452818
102983,2009,2009,0,-0.017375216,-0.145870937
103487,2009,2009,0,0.000755335,-0.124063024
105089,2009,2009,0,0.020015037,-0.33949603
105861,2009,2009,0,-0.00854088,0.12534339
105936,2009,2009,0,0.033150882,-0.066030422
106112,2009,2009,0,0.003116128,0.539106085
106519,2009,2009,0,-0.030856896,0.051112914
107245,2009,2009,0,0.037256032,0.031693834
108645,2009,2009,0,0.054183044,0.120161998
109079,2009,2009,0,0.006029804,0.149942448
109084,2009,2009,0,-0.047368478,-0.201669247
109179,2009,2009,0,-0.004830107,0.055177731
109580,2009,2009,0,0.012956476,0.048996683
109600,2009,2009,0,-0.00849714,-0.206780057
109826,2009,2009,0,0.042487085,0.151133172
109919,2009,2009,0,-0.012163579,-0.218815907
110566,2009,2009,0,0.015685014,-0.233632965
110620,2009,2009,0,0.015042073,0.032921221
110685,2009,2009,0,0.01045531,0.034604115
110732,2009,2009,0,0.002701744,0.103707983
110760,2009,2009,0,0.048607141,0.160261241
111000,2009,2009,0,-0.016218526,-0.041455972
111064,2009,2009,0,0.021829216,-0.119014574
111169,2009,2009,0,-0.049795158,-0.296426753
111486,2009,2009,0,-0.002322894,0.101558101
111491,2009,2008,0,-0.012015874,-0.175512573
111532,2009,2008,0,-0.031122845,0.127669781
111534,2009,2009,0,0.068141006,0.064148528
111662,2009,2009,0,5.94E-05,-0.031293753
111864,2009,2009,0,0.021093434,0.330053037
111880,2009,2009,0,0.007099058,-0.054817791
111961,2009,2009,0,-0.007823503,-0.091887709
111965,2009,2009,0,0.065715514,-0.168408348
112033,2009,2009,0,0.02473687,0.199132447
112034,2009,2009,0,-0.00754823,0.410744493
112111,2009,2009,0,0.003356797,-0.161934662
112158,2009,2009,0,0.016318003,0.164120419
112168,2009,2009,0,0.00691654,0.120240728
112624,2009,2009,0,0.034934927,-0.009395089
112754,2009,2009,0,0.062755421,0.19549243
112759,2009,2009,0,-0.034567252,-0.016606321
112774,2009,2009,0,0.087052889,-0.132834002
112876,2009,2009,0,-0.005600902,0.156607997
113269,2009,2009,0,0.024606023,-0.188463316
113270,2009,2009,0,0.026284024,0.201798649
113362,2009,2009,0,0.008611457,0.049500003
113419,2009,2009,0,0.021528265,0.06317659
113490,2009,2009,0,0.007922789,0.146727686
113530,2009,2009,0,-0.12008774,-0.159059808
113533,2009,2009,0,-0.060347084,0.254775467
114370,2009,2008,0,-0.089509882,0.052465623
114421,2009,2009,0,-0.019626517,0.244038605
114524,2009,2009,0,0.013410045,0.352532095
115757,2009,2008,0,0.036798771,0.012791203
116029,2009,2009,0,0.0138516,-0.002080033
116064,2009,2009,0,-0.011295937,-0.106916538
116104,2009,2008,0,0.011500206,-0.113422317
116503,2009,2009,0,0.031623062,-0.041470324
116526,2009,2009,0,-0.052942734,0.309035777
116787,2009,2009,0,0.009084382,0.011253998
117036,2009,2009,0,-0.025618291,-0.291648975
117142,2009,2009,0,0.033438623,-0.324417035
117768,2009,2008,0,-0.006559305,0.019117679
117861,2009,2009,0,0.03063892,0.001456805
117862,2009,2009,0,0.029961564,0.064900726
118081,2009,2009,0,0.00395218,-0.270866496
118121,2009,2009,0,0.028815202,0.205645832
118223,2009,2009,0,0.016732732,0.181284056
118267,2009,2008,0,-0.002259957,-0.199995464
118577,2009,2009,0,0.024263065,0.334514322
118795,2009,2009,0,0.0512923,0.083351328
119216,2009,2009,0,-0.010831001,0.337310226
119217,2009,2009,0,0.025606861,-0.054583944
119275,2009,2009,0,0.029533556,0.112558897
119314,2009,2009,0,0.057999007,0.667838418
119316,2009,2009,0,0.023258409,0.159105297
119417,2009,2009,0,0.032132499,-0.077716703
119474,2009,2008,0,0.002785255,0.493209991
119493,2009,2009,0,0.062662229,0.385730065
119574,2009,2009,0,0.005809412,-0.005258589
120048,2009,2009,0,-0.024298212,-0.213786332
120093,2009,2009,0,-0.017293504,0.062887436
120134,2009,2009,0,0.017392036,0.037139887
120297,2009,2009,0,0.006743742,-0.103850687
120334,2009,2009,0,0.076367736,0.002399808
120444,2009,2009,0,-0.008121727,-0.053175836
120513,2009,2008,0,0.000561699,0.012089705
120557,2009,2009,0,-0.012568496,0.058411631
120656,2009,2009,0,-0.018111851,-0.253935021
120774,2009,2009,0,0.017505389,-0.252149252
120835,2009,2009,0,0.001318645,0.256032662
120860,2009,2009,0,0.004844405,-0.081286419
120877,2009,2009,0,0.009381977,-0.078046547
121053,2009,2009,0,0.019815028,0.007977054
121077,2009,2009,0,0.012500363,0.129218306
121080,2009,2009,0,0.002448684,-0.349707528
121142,2009,2009,0,0.042735651,0.661419546
121257,2009,2009,0,0.058500692,-0.03139598
121440,2009,2009,0,-0.066913113,0.085846266
121493,2009,2009,0,0.026183322,0.214144797
121656,2009,2009,0,0.013400979,-0.07292378
121673,2009,2009,0,0.034920417,0.118195386
121718,2009,2009,0,0.009193139,0.222705209
121759,2009,2009,0,-0.04098643,-0.19149467
121934,2009,2009,0,0.005362949,-0.196402919
122061,2009,2009,0,0.017993957,0.401283228
122062,2009,2009,0,0.025211221,-0.058690304
122078,2009,2009,0,0.008468567,-0.110426272
122159,2009,2009,0,0.053048354,-0.093090053
122172,2009,2009,0,0.013132373,-0.062430011
122211,2009,2008,0,-0.021746455,-0.136385801
122212,2009,2009,0,0.018934675,0.596401377
122257,2009,2009,0,0.0287349,0.004909534
122266,2009,2009,0,0.03997387,0.086488142
122355,2009,2009,0,0.071643136,0.667838418
122380,2009,2009,0,-0.009550011,0.058471545
122394,2009,2009,0,0.003416642,-0.045251557
122519,2009,2009,0,-0.054343697,-0.267481523
122674,2009,2009,0,-0.000873845,-0.221999972
122841,2009,2008,0,0.02367202,0.107496343
122902,2009,2008,0,0.023440398,0.329304716
122915,2009,2009,0,0.004178927,-0.002149727
122921,2009,2009,0,0.014017236,-0.071283565
123016,2009,2009,0,-0.015781639,0.617456931
123017,2009,2009,0,0.000412978,0.294721564
123455,2009,2009,0,-0.035989203,-0.143084859
124038,2009,2009,0,0.057647966,-0.24272644
124050,2009,2009,0,0.011227646,-0.127923688
124196,2009,2009,0,0.06740278,0.509262662
124198,2009,2009,0,0.030861015,0.226096489
124358,2009,2009,0,0.020401577,-0.020433195
124599,2009,2009,0,0.004482777,-0.065769458
124775,2009,2009,0,0.01374439,-0.163560401
125000,2009,2009,0,0.00982914,0.025582431
125014,2009,2009,0,0.012233686,0.102808016
125074,2009,2009,0,0.016988507,0.105740258
125240,2009,2009,0,0.01267013,0.099050462
125358,2009,2009,0,-0.002040443,0.10608068
125360,2009,2009,0,0.017400682,0.213115531
125533,2009,2009,0,0.07743793,0.314069065
125595,2009,2009,0,-0.037142418,-0.051492745
125601,2009,2009,0,-0.006606211,0.047126228
125604,2009,2009,0,0.081235901,-0.119329644
126296,2009,2009,0,0.025150457,0.363095366
126318,2009,2009,0,-0.10012779,-0.064587207
126322,2009,2009,0,0.0097728,0.309198697
126417,2009,2008,0,0.050884027,-0.070161548
126423,2009,2009,0,-0.001389216,0.183218568
126434,2009,2009,0,0.009922965,-0.050370609
126554,2009,2009,0,0.00623015,-0.017215768
126601,2009,2009,0,0.054461535,0.089531497
126615,2009,2008,0,0.019115074,0.556120652
126721,2009,2009,0,0.004546523,-0.041668518
127094,2009,2009,0,0.001629877,-0.340668711
128663,2009,2009,0,-0.10111294,-0.488280789
128978,2009,2009,0,0.028201863,0.269387264
130040,2009,2009,0,-0.046967048,-0.235000177
130200,2009,2009,0,0.014241762,0.098861639
130305,2009,2009,0,0.079904698,0.13712841
130498,2009,2009,0,-0.061719321,-0.458447137
130762,2009,2009,0,-0.010583722,-0.158836142
132518,2009,2009,0,0.037402362,0.067365006
132758,2009,2009,0,0.017963508,0.076696304
133288,2009,2009,0,0.020331835,0.253971184
133304,2009,2009,0,0.019954665,-0.393871986
133366,2009,2009,0,0.003436272,0.154162221
133367,2009,2009,0,0.009320727,0.007975114
133424,2009,2009,0,-0.057689182,-0.160416302
133432,2009,2009,0,0.021621881,-0.023711791
133468,2009,2009,0,0.013220044,0.20346086
133504,2009,2009,0,-0.018175384,-0.265970129
133525,2009,2009,0,0.056827195,0.408888094
133547,2009,2009,0,0.051191214,-0.377218225
133724,2009,2009,0,-0.033370715,0.023454491
133726,2009,2009,0,0.029210927,0.081330303
133766,2009,2009,0,0.051968794,0.485282616
133868,2009,2009,0,0.024726154,0.082359666
133869,2009,2009,0,0.047042295,0.28472364
133871,2009,2009,0,-0.002302282,0.115479952
133885,2009,2009,0,-0.028090255,-0.176575256
133888,2009,2008,0,0.005948036,-0.246792555
133949,2009,2009,0,-0.024398256,-0.024802029
134044,2009,2009,0,-0.001274067,0.02161631
134384,2009,2009,0,0.041311439,-0.365801806
134932,2009,2009,0,0.086394556,-0.004602409
135805,2009,2009,0,0.036134258,-0.039984245
135844,2009,2009,0,0.034181159,0.196224967
135965,2009,2009,0,0.059976891,0.052377321
136725,2009,2009,0,0.01096742,0.559477868
136804,2009,2009,0,0.045138989,0.161360158
137024,2009,2009,0,-0.039463099,-0.087877366
137130,2009,2009,0,0.057786398,0.003546826
137131,2009,2009,0,0.012033835,-0.161717723
137310,2009,2008,0,0.03373507,0.420767413
137373,2009,2008,0,-0.1166963,-0.382971012
137377,2009,2009,0,0.029699102,-0.190688815
137435,2009,2009,0,0.01165142,-0.097299789
137573,2009,2009,0,0.094096832,0.237039729
137602,2009,2009,0,-0.037478104,0.184923339
137611,2009,2009,0,0.007443835,-0.160001491
137641,2009,2009,0,0.072219908,0.469012737
137642,2009,2009,0,0.019373989,-0.056778245
137704,2009,2008,0,-0.008803296,-0.05123484
138122,2009,2009,0,-0.046453845,0.015569284
138205,2009,2009,0,0.00614912,-0.107610113
138321,2009,2009,0,0.001662945,-0.157243129
138341,2009,2009,0,0.051720269,0.043594103
138402,2009,2008,0,0.007555032,0.143790219
138466,2009,2009,0,-0.10224775,-0.287693693
138467,2009,2009,0,-0.064883582,0.40833163
138483,2009,2009,0,0.039113484,0.044619754
138501,2009,2009,0,0.005876027,0.087227943
138601,2009,2009,0,0.00408023,-0.141692381
138613,2009,2009,0,0.018248197,0.12333802
138662,2009,2009,0,-0.045585755,-0.146620577
138707,2009,2009,0,0.002008402,0.59737989
138741,2009,2009,0,0.0379549,0.149521937
138747,2009,2009,0,0.053256184,-0.182186308
138861,2009,2009,0,-0.008507803,-0.095987199
138961,2009,2009,0,0.020347428,0.245630695
139665,2009,2009,0,-0.065123163,-0.151247025
139804,2009,2009,0,0.004104792,0.014801437
140030,2009,2009,0,0.02180475,0.047015257
140044,2009,2009,0,-0.06779547,-0.075529519
140045,2009,2009,0,-0.01461783,0.006723912
140073,2009,2009,0,0.004588494,-0.05428109
140363,2009,2009,0,0.00955864,-0.055760692
140541,2009,2009,0,0.007606201,0.135409311
140757,2009,2009,0,-0.083725512,0.046916546
140759,2009,2009,0,0.01475443,-0.254285608
140760,2009,2009,0,0.031854361,-0.042674642
140761,2009,2009,0,-0.004114593,0.236123584
140897,2009,2009,0,0.009216689,0.446609728
140908,2009,2009,0,0.019417891,0.033217123
140979,2009,2009,0,0.028793503,-0.248370722
141001,2009,2008,0,-0.007587768,0.110437677
141178,2009,2009,0,0.013636156,-0.09080966
141197,2009,2009,0,0.022187648,0.224879598
141198,2009,2009,0,0.016956093,-0.042454161
141359,2009,2008,0,-0.007686328,-0.266972446
141363,2009,2009,0,0.00726736,0.021888194
141384,2009,2009,0,0.076526403,0.667838418
141389,2009,2009,0,0.009039727,0.116547431
141400,2009,2009,0,-0.008861917,0.182329528
141459,2009,2009,0,0.071495332,-0.207804123
141460,2009,2009,0,0.063646667,0.218467207
141462,2009,2009,0,-0.03479784,-0.094408106
141641,2009,2009,0,0.059791036,0.154977499
141846,2009,2009,0,-0.018818876,0.026880258
141847,2009,2009,0,0.038194224,0.571714642
141913,2009,2008,0,0.015582322,0.114606673
141982,2009,2009,0,0.03595062,-0.099829825
142230,2009,2009,0,-0.037301276,-0.041227173
142260,2009,2009,0,0.020385772,0.078188125
142337,2009,2009,0,-0.038460083,-0.069483851
142339,2009,2009,0,0.041149337,0.206307418
142382,2009,2009,0,-0.005369618,-0.048800338
142460,2009,2009,0,-0.007222329,-0.107284034
142546,2009,2009,0,-0.060635544,-0.00180474
142568,2009,2009,0,-0.030932849,-0.074777342
142811,2009,2009,0,0.03417762,-0.086855222
142812,2009,2009,0,-0.062773913,0.196457534
142814,2009,2009,0,0.072162904,-0.20270012
142945,2009,2009,0,0.009866539,-0.17220562
142953,2009,2009,0,0.011949995,-0.086291484
142956,2009,2009,0,0.006817021,0.103314803
143357,2009,2009,0,0.030595211,0.067550682
143421,2009,2009,0,0.008243332,-0.085764142
143526,2009,2009,0,-0.10817413,-0.119441558
143605,2009,2009,0,-0.003145285,0.119101711
143640,2009,2009,0,0.002413998,-0.020361538
143912,2009,2009,0,0.031467885,0.087760721
143974,2009,2009,0,0.023453031,-0.201986965
144010,2009,2009,0,0.036806133,-0.214686237
144066,2009,2009,0,0.004704807,0.074951881
144135,2009,2008,0,0.015059923,0.058976526
144396,2009,2009,0,0.00772638,-0.114030611
144435,2009,2009,0,-0.04424445,-0.148169396
144436,2009,2009,0,0.006190381,0.362238032
144437,2009,2009,0,0.064406708,0.126492525
144520,2009,2009,0,0.021147659,0.057153812
144559,2009,2009,0,0.004941873,0.09497213
144640,2009,2009,0,0.025203152,0.157072159
144809,2009,2009,0,0.005856957,-0.055930307
145041,2009,2009,0,0.035312954,0.624614483
145042,2009,2008,0,-0.035074808,-0.311334743
145043,2009,2009,0,0.043348458,0.32260922
145049,2009,2008,0,0.005562968,-0.131101877
145308,2009,2009,0,-0.017861802,-0.226491024
145729,2009,2009,0,0.012882934,-0.005286926
145977,2009,2009,0,0.010635146,-0.100773819
146017,2009,2009,0,-0.006162851,0.033213
146137,2009,2009,0,-0.13541657,-0.086795493
146156,2009,2009,0,0.006542821,-0.034212155
146171,2009,2009,0,0.005308456,-0.00178019
146500,2009,2009,0,-0.050572794,0.243565873
147208,2009,2009,0,0.043359451,-0.017698736
147305,2009,2009,0,0.018544624,-0.127993501
147307,2009,2009,0,0.040676769,-0.143843578
147398,2009,2009,0,0.016109876,-0.014503925
147449,2009,2009,0,0.042245824,0.022773734
147453,2009,2009,0,0.025911624,0.667838418
147579,2009,2009,0,0.064665504,0.214715195
147638,2009,2009,0,0.08266899,-0.04223249
147639,2009,2009,0,-0.022566957,-0.153862607
147657,2009,2009,0,-0.026469897,0.087665159
147658,2009,2009,0,0.037241038,0.090326957
147660,2009,2009,0,-0.003113231,-0.377071377
147661,2009,2008,0,0.009230022,0.160664538
147708,2009,2009,0,0.030025629,0.094168994
147849,2009,2009,0,-0.032046389,-0.200756617
147988,2009,2009,0,0.002396464,0.245741418
148130,2009,2009,0,-0.018876461,0.037619788
148223,2009,2009,0,0.025221545,-0.164707428
148281,2009,2009,0,0.042843997,-0.037648468
148313,2009,2009,0,0.019027624,0.380951071
148349,2009,2009,0,0.029263198,0.356263926
148350,2009,2009,0,-0.10482167,-0.488280789
148390,2009,2009,0,-0.099232212,-0.20163095
148470,2009,2009,0,0.007728854,-0.270986555
148772,2009,2009,0,-0.061022568,-0.126695726
148950,2009,2009,0,0.018471831,-0.050549824
149318,2009,2009,0,-0.003235013,0.114533609
149683,2009,2009,0,0.091967046,0.426973587
150049,2009,2009,0,0.006302757,-0.185495119
150139,2009,2008,0,0.006407164,0.264337578
150201,2009,2009,0,-0.026577055,-0.189157909
150257,2009,2009,0,0.038145237,-0.21921811
150258,2009,2009,0,-0.00472715,-0.085517264
150278,2009,2009,0,0.078596964,-0.057840002
150481,2009,2009,0,-0.017087009,-0.154891848
150562,2009,2009,0,0.00573006,0.109059664
150699,2009,2009,0,0.025497051,0.195304885
150838,2009,2009,0,0.01718168,0.033591297
150937,2009,2009,0,-0.001384598,-0.195020392
151632,2009,2009,0,0.060330778,-0.246113553
151928,2009,2009,0,-0.038980983,-0.169608915
151933,2009,2009,0,0.000177217,-0.093853249
152170,2009,2009,0,-0.085182793,-0.42225993
153028,2009,2009,0,0.017895833,0.208272013
153728,2009,2009,0,0.064153992,-0.054430823
154039,2009,2009,0,0.041365165,0.464542407
154434,2009,2009,0,0.046841633,0.457062366
155133,2009,2009,0,-0.047680479,-0.158788405
155280,2009,2009,0,0.068865374,0.667838418
155325,2009,2009,0,0.036168106,0.26177198
155393,2009,2009,0,0.01085104,-0.014050912
